"visit_date";"day";"time";"house_id";"neighbourhood";"visitor";"agent";"review";"building";"conservation";"size";"price";"location";"did_not_like_the_location";"expected_a_better_preserved_property";"bigger_in_photos";"different_from_the_listing";"others"
"2018-01-06";"1/6/2018";"9:00";892,815,817;Vila Ipojuca;Aline;Sergio;"4";false;false;false;false;false;false;false;false;false;as portas do imóvel estavam muito velhas e não fechavam bem.
"2018-01-06";"1/6/2018";"10:00";892,814,910;Bela Vista;Taisi;William;"5";false;false;true;false;true;false;false;false;false;
"2018-01-06";"1/6/2018";"10:15";892,812,052;Bela Vista;Priscila;Paulo;"5";true;true;false;false;true;false;false;false;false;
"2018-01-06";"1/6/2018";"10:30";892,815,656;Santo Amaro;André;Marcelo;"5";false;false;false;true;true;false;false;false;false;
"2018-01-06";"1/6/2018";"10:15";892,812,052;Bela Vista;Guilherme;Paulo;"5";true;true;false;false;false;false;false;false;false;
"2018-01-06";"1/6/2018";"10:15";892,814,698;Cidade Monções;Alessandra;Pablo;"5";false;false;true;false;true;false;false;false;false;
"2018-01-06";"1/6/2018";"10:00";892,814,897;Vila Buarque;Jade;William;"5";false;true;true;true;true;false;false;false;false;
"2018-01-06";"1/6/2018";"9:45";892,814,347;Bela Vista;Theo;Raimundo;"5";false;true;false;false;true;false;false;false;false;
"2018-01-06";"1/6/2018";"9:30";892,805,061;Vila Mariana;Vinicius;Sandro;"3";false;false;false;false;false;false;false;true;false;
"2018-01-06";"1/6/2018";"11:00";892,812,928;Vila Anglo Brasileira;Clarisse;Sergio;"3";false;false;false;false;false;false;true;false;false;
"2018-01-06";"1/6/2018";"11:00";892,812,928;Vila Anglo Brasileira;Clarisse;Sergio;"3";false;false;false;false;false;false;true;false;false;
"2018-01-06";"1/6/2018";"9:30";892,810,136;Vila Guarani (z Sul);Clarisse;Marialva;"4";false;false;false;false;false;false;true;true;false;
"2018-01-06";"1/6/2018";"9:30";892,810,136;Vila Guarani (z Sul);Clarisse;Marialva;"4";false;false;false;false;false;false;true;true;false;
"2018-01-06";"1/6/2018";"10:00";892,813,704;Baeta Neves;Fernanda;Vanessa;"5";true;true;true;false;true;false;false;false;false;
"2018-01-06";"1/6/2018";"11:00";892,816,157;Vila Buarque;Raquel;Francisco;"5";false;false;false;true;true;false;false;false;false;
"2018-01-05";"1/5/2018";"13:45";892,804,399;Centro;Beatriz;Marcos;Visita não aconteceu.;false;false;false;false;false;false;false;false;false;
"2018-01-04";"1/4/2018";"10:00";892,813,690;Centro;Priscila;Vanessa;Visita não aconteceu.;false;false;false;false;false;false;false;false;false;
"2018-01-06";"1/6/2018";"10:15";892,815,984;Aclimação;#VALUE!;Ana;Visita não aconteceu.;false;false;false;false;false;false;false;false;false;
"2018-01-06";"1/6/2018";"9:30";892,812,998;Consolação;Gabriel;Juliana;"5";false;false;true;false;true;false;false;false;false;
"2018-01-06";"1/6/2018";"11:15";892,804,925;Casa Verde;Marislei;Amanda;"4";false;false;false;false;false;false;true;true;false;
"2018-01-06";"1/6/2018";"11:30";892,815,736;Bela Vista;Bruno;Raimundo;"5";true;true;true;false;true;false;false;false;false;
"2018-01-06";"1/6/2018";"9:15";892,815,955;Brás;Francimara;Jonnatan;Visita não aconteceu.;false;false;false;false;false;false;false;false;false;
"2018-01-05";"1/5/2018";"14:15";892,813,079;Vila Buarque;Gustavo;Regina;"5";false;false;false;true;false;false;false;false;false;
"2018-01-06";"1/6/2018";"11:00";892,807,176;Brooklin Paulista;Alessandra;Pablo;"5";false;true;true;true;true;false;false;false;false;
"2018-01-06";"1/6/2018";"11:30";892,791,247;Vila Clementino;Tayna;Sylvia;Visita não aconteceu.;false;false;false;false;false;false;false;false;false;
"2018-01-06";"1/6/2018";"10:00";892,768,385;Jardim Paulista;Marcelle;Gisele;"3";false;false;false;false;false;false;false;true;false;
"2018-01-05";"1/5/2018";"11:45";892,804,747;Vila Suzana;Lorena;Joni;"4";false;false;false;false;false;false;true;false;false;
"2018-01-05";"1/5/2018";"12:30";892,801,533;Vila Suzana;Lorena;Joni;"5";true;true;true;true;true;false;false;false;false;
"2018-01-06";"1/6/2018";"13:30";892,816,308;Vila Mariana;Caio;Sandro;Visita não aconteceu.;false;false;false;false;false;false;false;false;false;
"2018-01-06";"1/6/2018";"12:30";892,815,835;Pinheiros;luciana;Debora;"5";false;false;false;true;true;false;false;false;false;
"2018-01-06";"1/6/2018";"12:15";892,805,456;Mirandópolis;Vitor;Sylvia;"5";true;true;true;false;true;false;false;false;false;
"2018-01-06";"1/6/2018";"12:15";892,805,712;Vila Buarque;Raquel;William;"3";false;false;false;false;false;false;false;false;false;A cozinha é muito pequena e as fotos no anúncio não mostram isso.
"2018-01-06";"1/6/2018";"13:00";892,815,920;Continental;Luiz;Joscelin;"4";false;false;false;false;false;false;true;false;false;
"2018-01-06";"1/6/2018";"13:00";892,815,534;Pinheiros;Luira;Fernando;"5";true;true;true;false;true;false;false;false;false;
"2018-01-06";"1/6/2018";"9:30";892,813,585;Ponte Preta;#VALUE!;Araci;"4";false;false;false;false;false;false;false;true;false;
"2018-01-05";"1/5/2018";"12:30";892,812,544;Vila Mariana;Jorge;Marlene;"4";false;false;false;false;false;false;false;false;false;estamos pesquisando outras opcoes
"2018-01-06";"1/6/2018";"12:45";892,816,338;Santa Cecília;Gabriela;Mauro;"4";false;false;false;false;false;false;true;false;false;
"2018-01-06";"1/6/2018";"12:30";892,813,833;Consolação;Michelle;Raimundo;Visita não aconteceu.;false;false;false;false;false;false;false;false;false;
"2018-01-06";"1/6/2018";"13:00";892,813,774;Liberdade;#VALUE!;Michel;"3";false;false;false;false;false;true;false;false;false;
"2018-01-06";"1/6/2018";"11:00";892,805,783;Brooklin Paulista;Ricardo;Abigail;Visita não aconteceu.;false;false;false;false;false;false;false;false;false;
"2018-01-05";"1/5/2018";"16:30";892,812,936;Jardim Promissão;Franklin;Cristina;"4";false;false;false;false;false;false;false;true;false;
"2018-01-06";"1/6/2018";"12:30";892,811,392;Tatuapé;Roney;Aires;"4";false;false;false;false;false;true;false;false;false;
"2018-01-06";"1/6/2018";"12:15";892,805,456;Mirandópolis;Moara;Sylvia;"4";false;false;false;false;false;false;false;false;false;nao gostei do banheiro
"2018-01-06";"1/6/2018";"13:30";892,782,198;Consolação;Estefania;Marcos;Visita não aconteceu.;false;false;false;false;false;false;false;false;false;
"2018-01-06";"1/6/2018";"12:00";892,815,940;Bela Vista;Ademilson;Luiz;"5";false;true;true;true;true;false;false;false;false;
"2018-01-05";"1/5/2018";"16:30";892,797,428;Brás;Luiz;Marcia;Visita não aconteceu.;false;false;false;false;false;false;false;false;false;
"2018-01-06";"1/6/2018";"11:45";892,805,699;Vila Romana;Clarisse;Sergio;"3";false;false;false;false;false;false;true;false;false;
"2018-01-06";"1/6/2018";"11:45";892,805,699;Vila Romana;Clarisse;Sergio;"3";false;false;false;false;false;false;true;false;false;
"2018-01-06";"1/6/2018";"11:15";892,813,914;Vila Buarque;Priscila;Gisele;"5";true;true;false;false;true;false;false;false;false;
"2018-01-06";"1/6/2018";"10:15";892,804,518;Paraíso;David;Maria;"3";false;false;false;false;false;false;true;false;false;
"2018-01-06";"1/6/2018";"12:15";892,793,220;Jardim Paulista;David;Maria;"2";false;false;false;false;false;false;true;false;false;
"2018-01-06";"1/6/2018";"9:15";892,801,616;Vila Mariana;David;José;"5";false;true;true;true;true;false;false;false;false;
"2018-01-06";"1/6/2018";"12:30";892,814,746;Campo Belo;Felipe;Abigail;Visita não aconteceu.;false;false;false;false;false;false;false;false;false;
"2018-01-06";"1/6/2018";"11:15";892,816,025;Perdizes;Gabriela;Leonardo;"2";false;false;false;false;false;false;true;false;false;
"2018-01-06";"1/6/2018";"13:30";892,815,348;Cidade Vargas;Heloisa;Ivaldo;"3";false;false;false;false;false;false;false;false;false;esperava que fosse um pouco maior
"2018-01-06";"1/6/2018";"13:30";892,816,308;Vila Mariana;Jonathan;Sandro;"4";false;false;false;false;false;false;true;false;false;
"2018-01-05";"1/5/2018";"16:15";892,811,538;Vila Mariana;Marine;Marlene;"4";false;false;false;false;false;false;false;true;false;
"2018-01-05";"1/5/2018";"16:15";892,811,538;Vila Mariana;Marine;Marlene;"4";false;false;false;false;false;false;false;true;false;
"2018-01-06";"1/6/2018";"13:30";892,800,735;Vila Buarque;Rafaella;Cristiano;"4";false;false;false;false;false;false;true;false;false;
"2018-01-05";"1/5/2018";"14:45";892,812,490;Pinheiros;Marco;Rogerio;"3";false;false;false;false;false;true;true;false;true;Imóvel muito mal conservado
"2018-01-03";"1/3/2018";"14:15";892,803,143;Consolação;Carolina;Marcos;"1";false;false;false;false;false;false;false;false;false;o banheiro é horrível.
"2018-01-03";"1/3/2018";"14:45";892,809,834;Consolação;Carolina;Marcos;"1";false;false;false;false;false;false;false;false;false;banheiro horrível.
"2018-01-08";"2018-01-08";"8:45";892,815,632;Bosque da Saúde;Anouar;Sylvia;"3";false;false;false;false;false;false;true;false;false;
"2018-01-08";"2018-01-08";"9:00";892,814,987;Chácara Inglesa;Aline;Tania;Visita não aconteceu.;false;false;false;false;false;false;false;false;false;
"2018-01-08";"2018-01-08";"8:00";892,816,048;Vila Nova Conceição;Renato;William;Visita não aconteceu.;false;false;false;false;false;false;false;false;false;
"2018-01-08";"1/8/2018";"9:15";892,816,337;Bela Vista;Kjartan;Alexandre;"3";false;false;false;false;false;false;false;false;false;Gostei do imóvel mas vou ver outros 2 agendados ainda e decidir entre os 3, creio que um dos outros dois vai vencer
"2018-01-08";"2018-01-08";"9:45";892,810,123;Consolação;Valéria;Luiz;"4";false;false;false;false;false;false;true;false;false;
"2018-01-08";"2018-01-08";"10:15";892,781,727;Vila Olímpia;Leandro;Pablo;"5";false;false;false;false;true;false;false;false;false;
"2018-01-08";"2018-01-08";"10:00";892,810,437;Cambuí;Antonio;Jose;"5";true;true;true;true;true;false;false;false;false;
"2018-01-08";"2018-01-08";"9:00";892,816,098;Perdizes;Bruno;Paulo;"2";false;false;false;false;false;false;true;true;false;
"2018-01-08";"2018-01-08";"11:00";892,814,922;Vila Clementino;Talita;Sylvia;Visita não aconteceu.;false;false;false;false;false;false;false;false;false;
"2018-01-08";"2018-01-08";"10:30";892,811,114;Cambuí;Rodrigo;Fabiana;Visita não aconteceu.;false;false;false;false;false;false;false;false;false;
"2018-01-08";"2018-01-08";"10:15";892,773,585;Perdizes;Eduardo;Ricardo;"4";false;false;false;false;false;false;false;true;false;
"2018-01-08";"2018-01-08";"8:00";892,815,711;Vila Pompéia;Eduardo;Sergio;"4";false;false;false;false;false;false;false;true;false;
"2018-01-08";"2018-01-08";"11:30";892,815,533;Bela Vista;Marcus;Katia;Visita não aconteceu.;false;false;false;false;false;false;false;false;false;
"2018-01-08";"2018-01-08";"11:45";892,789,038;Bela Vista;Rodolfo;Quézia;"3";false;false;false;false;false;false;false;true;false;
"2018-01-08";"2018-01-08";"11:45";892,789,038;Bela Vista;Rodolfo;Quézia;"3";false;false;false;false;false;false;false;true;false;
"2018-01-08";"1/8/2018";"9:45";892,807,226;Santo Amaro;Renato;Cleonice;"3";false;false;false;false;false;true;false;false;false;"necessario trocar janelas para anti ruídos. Apt sem.armarios de cozinha e quarto são pontos negativos para chegarmos a uma.escolha.
Janela é necessário porque está na frente da avenida santo Amaro."
"2018-01-08";"1/8/2018";"10:30";892,815,897;Brooklin Paulista;Renato;Andre;"4";false;false;false;false;false;false;false;false;false;necessario trocar as janelas por anti ruído. Janelas devem ter trncas. as atuais não trancam, e o apartamento é no térreo. e arrumar a persiana que está danificada.
"2018-01-08";"2018-01-08";"11:15";892,811,568;Vila Ipojuca;Marcelo;Wagner;"5";true;true;true;false;false;false;false;false;false;
"2018-01-08";"2018-01-08";"10:00";892,813,971;Bela Vista;Guilherme;Katia;"4";false;false;false;false;false;true;false;false;false;
"2018-01-08";"2018-01-08";"12:15";892,816,010;Perdizes;Manoel;Maria;"5";false;true;false;false;false;false;false;false;false;
"2018-01-08";"2018-01-08";"12:45";892,813,971;Bela Vista;Manoel;Maria;"5";false;false;false;true;true;false;false;false;false;
"2018-01-08";"1/8/2018";"12:45";892,798,167;Aclimação;Tayna;Ana;"1";false;false;false;false;false;false;true;true;true;um lixo.... horroroso
"2018-01-08";"2018-01-08";"8:00";892,810,136;Vila Guarani (z Sul);Francisco;Benedito;Visita não aconteceu.;false;false;false;false;false;false;false;false;false;
"2018-01-08";"2018-01-08";"10:45";892,815,835;Pinheiros;Francisco;Tatiana;Visita não aconteceu.;false;false;false;false;false;false;false;false;false;
"2018-01-08";"2018-01-08";"8:45";892,813,079;Vila Buarque;Jonas;Quézia;Visita não aconteceu.;false;false;false;false;false;false;false;false;false;
"2018-01-08";"2018-01-08";"12:45";892,816,296;Santa Cecília;Karina;Luiz;Visita não aconteceu.;false;false;false;false;false;false;false;false;false;
"2018-01-08";"2018-01-08";"14:30";892,797,798;República;Heloisa;Luiz;"5";true;true;false;false;true;false;false;false;false;
"2018-01-08";"2018-01-08";"11:15";892,789,797;Consolação;Vitor;Alexandre;"5";false;true;false;true;true;false;false;false;false;
"2018-01-08";"1/8/2018";"10:45";892,816,180;Consolação;Arthur;Paulo;"1";false;false;false;false;false;false;true;false;false;piscina caindo aos pedaços, pregos na parede
"2018-01-08";"2018-01-08";"11:00";892,805,381;Vila Cláudia;Jenny;Abiezel;Visita não aconteceu.;false;false;false;false;false;false;false;false;false;
"2018-01-08";"1/8/2018";"10:45";892,816,180;Consolação;#VALUE!;Paulo;"5";true;true;true;true;true;false;false;false;false;Não consigo fazer e enviar a proposta. Solicito enviar o link para efetivar a proposta
"2018-01-08";"2018-01-08";"15:30";892,815,246;Consolação;Aline;Luiz;"4";false;false;false;false;false;false;true;true;false;
"2018-01-08";"2018-01-08";"16:30";892,781,622;Vila Olímpia;Leandro;Pablo;"5";true;false;false;false;false;false;false;false;false;
"2018-01-03";"2018-01-03";"16:30";892,804,791;Parque Reboucas;Izabelle;Carlos;"5";true;true;true;true;true;false;false;false;false;
"2018-01-08";"2018-01-08";"11:15";892,792,394;Cambuí;Rodrigo;Fabiana;"5";false;false;false;true;true;false;false;false;false;
"2018-01-08";"2018-01-08";"16:00";892,801,529;Vila Buarque;Rafaella;Mauro;"5";false;true;true;false;true;false;false;false;false;
"2018-01-12";"2018-01-12";"12:15";892,816,644;Consolação;Clarice;Luiz;"5";true;true;false;true;true;false;false;false;false;
"2018-01-08";"1/8/2018";"14:15";892,814,691;Centro;#VALUE!;Karina;"4";false;false;false;false;false;false;false;false;false;Apto antigo, sem reforma...
"2018-01-08";"1/8/2018";"8:45";892,806,772;Aclimação;#VALUE!;Sandro;"4";false;false;false;false;false;false;false;false;false;existe um problema no lavabo que está gerando mal cheiro no imovel
"2018-01-08";"2018-01-08";"11:45";892,812,952;Cidade Monções;#VALUE!;Antonio;"2";false;false;false;false;false;false;true;true;false;
"2018-01-08";"2018-01-08";"8:00";892,794,581;Vila Mariana;Bianca;Sylvia;"4";false;false;false;false;false;false;true;false;false;
"2018-01-08";"2018-01-08";"15:00";892,809,262;Casa Branca;Alessandra;Karina;Visita não aconteceu.;false;false;false;false;false;false;false;false;false;
"2018-01-08";"2018-01-08";"8:30";892,812,373;Vila Pompéia;Marislei;Wagner;"4";false;false;false;false;false;false;true;true;false;
"2018-01-08";"2018-01-08";"15:00";892,816,157;Vila Buarque;Rafaella;Gisele;"5";true;true;true;true;true;false;false;false;false;
"2018-01-08";"2018-01-08";"15:30";892,813,631;Liberdade;Leonardo;Aparecido;"5";true;true;true;true;false;false;false;false;false;
"2018-01-08";"2018-01-08";"11:00";892,811,801;Bela Vista;Ana;Katia;Visita não aconteceu.;false;false;false;false;false;false;false;false;false;
"2018-01-08";"2018-01-08";"10:00";892,789,901;Vila Mariana;Ana;Marlene;Visita não aconteceu.;false;false;false;false;false;false;false;false;false;
"2018-01-08";"2018-01-08";"12:45";892,815,348;Cidade Vargas;Ana;Noemi;"3";false;false;false;false;false;false;true;false;false;
"2018-01-08";"2018-01-08";"12:45";892,815,348;Cidade Vargas;Ana;Noemi;"3";false;false;false;false;false;false;true;false;false;
"2018-01-08";"1/8/2018";"13:15";892,811,801;Bela Vista;Gustavo;Gisele;"4";false;false;false;false;false;false;false;false;false;O anúncio falava que o imóvel tinha uma vaga de garagem, o que não é verdade.
"2018-01-08";"2018-01-08";"13:15";892,811,981;Perdizes;Luciana;Rogerio;"3";false;false;false;false;false;false;true;false;false;
"2018-01-08";"2018-01-08";"12:30";892,815,919;Perdizes;Luciana;William;"3";false;false;false;false;false;false;true;false;false;
"2018-01-08";"2018-01-08";"15:30";892,805,712;Vila Buarque;Johnny;Marcos;"3";false;false;false;false;false;false;false;true;false;
"2018-01-03";"2018-01-03";"15:45";892,813,971;Bela Vista;João;Gisele;"5";false;true;true;true;false;false;false;false;false;
"2018-01-03";"2018-01-03";"16:30";892,803,710;Bela Vista;João;Luiz;"4";false;false;false;false;false;false;true;false;false;
"2018-01-03";"2018-01-03";"14:15";892,803,143;Consolação;João;Marcos;"2";false;false;false;false;false;false;false;true;false;
"2018-01-08";"1/8/2018";"14:30";892,813,217;Mirandópolis;Tayna;Tania;"1";false;false;false;false;false;false;true;true;true;muito mau conservado.... um lixo na realidade... esse tipo de imóvel deveria ser proibido no aplicativo depõe contra vcs
